customer_id,date,daily_energy_usage_kwh
MAC002765,2013-10-12,15.584000000000003
MAC002765,2013-10-13,22.2760001
MAC002765,2013-10-14,25.300000200000007
MAC002765,2013-10-15,19.021
MAC002765,2013-10-16,20.3729998
MAC002765,2013-10-17,15.998000099999995
MAC002765,2013-10-18,12.588000000000005
MAC002765,2013-10-19,14.646
MAC002765,2013-10-20,11.457
MAC002765,2013-10-21,13.833999999999996
MAC002765,2013-10-22,14.731
MAC002765,2013-10-23,12.691999899999995
MAC002765,2013-10-24,15.411000000000008
MAC002765,2013-10-25,9.560000000000006
MAC002765,2013-10-26,12.922
MAC002765,2013-10-27,13.461
MAC002765,2013-10-28,15.248
MAC002765,2013-10-29,10.291999999999998
MAC002765,2013-10-30,13.597
MAC002765,2013-10-31,12.970999999999998
MAC002765,2013-11-01,13.9170001
MAC002765,2013-11-02,10.457
MAC002765,2013-11-03,15.471999999999994
MAC002765,2013-11-04,11.834000000000003
MAC002765,2013-11-05,15.5799999
MAC002765,2013-11-06,13.985000100000004
MAC002765,2013-11-07,11.399
MAC002765,2013-11-08,14.515000000000002
MAC002765,2013-11-09,13.504999999999995
MAC002765,2013-11-10,13.151000000000002
MAC002765,2013-11-11,13.525
MAC002765,2013-11-12,14.223999999999998
MAC002765,2013-11-13,13.765
MAC002765,2013-11-14,14.5319999
MAC002765,2013-11-15,10.495
MAC002765,2013-11-16,6.168000000000003
MAC002765,2013-11-17,4.223999999999999
MAC002765,2013-11-18,4.170999999999999
MAC002765,2013-11-19,13.107000099999995
MAC002765,2013-11-20,17.019999800000004
MAC002765,2013-11-21,17.272000000000002
MAC002765,2013-11-22,15.997999999999998
MAC002765,2013-11-23,12.420000000000002
MAC002765,2013-11-24,15.195000099999996
MAC002765,2013-11-25,12.942999999999998
MAC002765,2013-11-26,13.303999800000003
MAC002765,2013-11-27,13.832
MAC002765,2013-11-28,15.388999999999998
MAC002765,2013-11-29,12.568000000000003
MAC002765,2013-11-30,12.971000000000002
MAC002765,2013-12-01,16.1
MAC002765,2013-12-02,14.964000000000002
MAC002765,2013-12-03,14.7210001
MAC002765,2013-12-04,11.976
MAC002765,2013-12-05,10.094
MAC002765,2013-12-06,12.648
MAC002765,2013-12-07,14.1120001
MAC002765,2013-12-08,12.990000000000002
MAC002765,2013-12-09,12.414
MAC002765,2013-12-10,11.141
MAC002765,2013-12-11,13.777
MAC002765,2013-12-12,9.942999999999998
MAC002765,2013-12-13,16.800000100000002
MAC002765,2013-12-14,13.066999999999998
MAC002765,2013-12-15,17.023000099999994
MAC002765,2013-12-16,13.107999999999995
MAC002765,2013-12-17,13.810999999999998
MAC002765,2013-12-18,15.310999999999996
MAC002765,2013-12-19,13.294000000000002
MAC002765,2013-12-20,14.254999899999996
MAC002765,2013-12-21,15.469
MAC002765,2013-12-22,14.935
MAC002765,2013-12-23,6.899999900000001
MAC002765,2013-12-24,5.346
MAC002765,2013-12-25,5.5569999999999995
MAC002765,2013-12-26,5.565
MAC002765,2013-12-27,10.983
MAC002765,2013-12-28,12.673000100000005
MAC002765,2013-12-29,20.618
MAC002765,2013-12-30,12.050999999999997
MAC002765,2013-12-31,21.737
MAC002765,2014-01-01,13.975
MAC002765,2014-01-02,11.7260001
MAC002765,2014-01-03,14.787000000000004
MAC002765,2014-01-04,16.378999999999998
MAC002765,2014-01-05,14.566
MAC002765,2014-01-06,12.0089999
MAC002765,2014-01-07,15.368
MAC002765,2014-01-08,13.588000000000005
MAC002765,2014-01-09,15.173999999999998
MAC002765,2014-01-10,11.450000000000005
MAC002765,2014-01-11,10.253000000000002
MAC002765,2014-01-12,15.037000100000002
MAC002765,2014-01-13,11.871999999999996
MAC002765,2014-01-14,16.468
MAC002765,2014-01-15,13.563
MAC002765,2014-01-16,13.236
MAC002765,2014-01-17,14.538999999999998
MAC002765,2014-01-18,13.0899999
MAC002765,2014-01-19,0.29
MAC002765,2014-01-20,26.6460002
MAC002765,2014-01-21,11.377999999999998
MAC002765,2014-01-22,11.111000000000002
MAC002765,2014-01-23,14.628999900000002
MAC002765,2014-01-24,11.662
MAC002765,2014-01-25,13.2449999
MAC002765,2014-01-26,13.547000000000002
MAC002765,2014-01-27,20.2739999
MAC002765,2014-01-28,17.177000000000003
MAC002765,2014-01-29,18.14499990000001
MAC002765,2014-01-30,17.807000000000002
MAC002765,2014-01-31,14.894999899999998
MAC002765,2014-02-01,10.9139999
MAC002765,2014-02-02,13.840000099999996
MAC002765,2014-02-03,14.343999999999998
MAC002765,2014-02-04,17.008000099999993
MAC002765,2014-02-05,13.211999999999998
MAC002765,2014-02-06,18.096000000000004
MAC002765,2014-02-07,13.0310001
MAC002765,2014-02-08,9.844999999999995
MAC002765,2014-02-09,16.393
MAC002765,2014-02-10,11.609999999999998
MAC002765,2014-02-11,10.710000000000004
MAC002765,2014-02-12,14.71
MAC002765,2014-02-13,11.818
MAC002765,2014-02-14,14.779
MAC002765,2014-02-15,12.571000000000002
MAC002765,2014-02-16,12.516
MAC002765,2014-02-17,11.363
MAC002765,2014-02-18,14.8269999
MAC002765,2014-02-19,12.12
MAC002765,2014-02-20,12.874
MAC002765,2014-02-21,12.196
MAC002765,2014-02-22,10.098
MAC002765,2014-02-23,15.533
MAC002765,2014-02-24,14.809999999999995
MAC002765,2014-02-25,11.749000000000002
MAC002765,2014-02-26,15.721
MAC002765,2014-02-27,16.0390001
MAC002765,2014-02-28,0.272
MAC002851,2012-05-11,18.2039999
MAC002851,2012-05-12,21.84600009999999
MAC002851,2012-05-13,18.642
MAC002851,2012-05-14,22.3149998
MAC002851,2012-05-15,28.1359999
MAC002851,2012-05-16,19.635000000000005
MAC002851,2012-05-17,24.246999999999996
MAC002851,2012-05-18,25.2569999
MAC002851,2012-05-19,34.1529999
MAC002851,2012-05-20,30.520999899999996
MAC002851,2012-05-21,19.549999999999997
MAC002851,2012-05-22,29.272000099999996
MAC002851,2012-05-23,19.079
MAC002851,2012-05-24,21.379
MAC002851,2012-05-25,20.988
MAC002851,2012-05-26,18.405
MAC002851,2012-05-27,21.26099990000001
MAC002851,2012-05-28,29.318000100000003
MAC002851,2012-05-29,32.01400000000001
MAC002851,2012-05-30,16.304
MAC002851,2012-05-31,17.683000000000003
MAC002851,2012-06-01,17.190999999999995
MAC002851,2012-06-02,11.833
MAC002851,2012-06-03,7.998999999999997
MAC002851,2012-06-04,7.777
MAC002851,2012-06-05,11.475
MAC002851,2012-06-06,7.707999999999999
MAC002851,2012-06-07,7.73
MAC002851,2012-06-08,7.662000000000001
MAC002851,2012-06-09,7.691999999999999
MAC002851,2012-06-10,18.1410002
MAC002851,2012-06-11,23.674000099999997
MAC002851,2012-06-12,25.229999900000003
MAC002851,2012-06-13,23.390000099999995
MAC002851,2012-06-14,18.4660001
MAC002851,2012-06-15,0.146
MAC002851,2012-06-16,15.111000000000002
MAC002851,2012-06-17,18.101999900000006
MAC002851,2012-06-18,19.083999800000004
MAC002851,2012-06-19,24.2049999
MAC002851,2012-06-20,18.913
MAC002851,2012-06-21,14.194000000000004
MAC002851,2012-06-22,11.916999999999996
MAC002851,2012-06-23,21.5799999
MAC002851,2012-06-24,19.963999900000005
MAC002851,2012-06-25,17.721999999999998
MAC002851,2012-06-26,23.261000099999993
MAC002851,2012-06-27,15.035000000000004
MAC002851,2012-06-28,31.248999799999996
MAC002851,2012-06-29,17.997000099999998
MAC002851,2012-06-30,18.726999899999996
MAC002851,2012-07-01,18.355999999999995
MAC002851,2012-07-02,15.422
MAC002851,2012-07-03,20.7300001
MAC002851,2012-07-04,13.208
MAC002851,2012-07-05,16.136000000000003
MAC002851,2012-07-06,16.298000000000005
MAC002851,2012-07-07,13.082
MAC002851,2012-07-08,14.396000000000004
MAC002851,2012-07-09,17.164999999999996
MAC002851,2012-07-10,20.975000099999992
MAC002851,2012-07-11,19.342
MAC002851,2012-07-12,16.851
MAC002851,2012-07-13,14.609999999999996
MAC002851,2012-07-14,16.656000000000002
MAC002851,2012-07-15,20.6620001
MAC002851,2012-07-16,14.569
MAC002851,2012-07-17,17.572
MAC002851,2012-07-18,16.951
MAC002851,2012-07-19,12.315
MAC002851,2012-07-20,14.482
MAC002851,2012-07-21,20.668
MAC002851,2012-07-22,15.834000000000003
MAC002851,2012-07-23,18.34
MAC002851,2012-07-24,29.591999799999993
MAC002851,2012-07-25,15.878000000000004
MAC002851,2012-07-26,17.419999999999998
MAC002851,2012-07-27,14.716000000000005
MAC002851,2012-07-28,9.047999999999996
MAC002851,2012-07-29,8.392999999999999
MAC002851,2012-07-30,8.223999999999998
MAC002851,2012-07-31,11.581999999999995
MAC002851,2012-08-01,8.097999999999999
MAC002851,2012-08-02,8.094999999999997
MAC002851,2012-08-03,12.346999999999998
MAC002851,2012-08-04,11.038
MAC002851,2012-08-05,12.205000000000004
MAC002851,2012-08-06,11.886999999999995
MAC002851,2012-08-07,16.4050001
MAC002851,2012-08-08,9.239999999999998
MAC002851,2012-08-09,9.047000000000002
MAC002851,2012-08-10,9.097
MAC002851,2012-08-11,9.155000000000005
MAC002851,2012-08-12,29.249999699999996
MAC002851,2012-08-13,12.871000000000002
MAC002851,2012-08-14,18.420000100000003
MAC002851,2012-08-15,14.918
MAC002851,2012-08-16,13.248
MAC002851,2012-08-17,22.1800002
MAC002851,2012-08-18,34.605000100000005
MAC002851,2012-08-19,32.44200010000001
MAC002851,2012-08-20,28.671999899999992
MAC002851,2012-08-21,27.641000100000003
MAC002851,2012-08-22,18.85
MAC002851,2012-08-23,16.526000000000003
MAC002851,2012-08-24,15.951
MAC002851,2012-08-25,10.144
MAC002851,2012-08-26,10.287000000000004
MAC002851,2012-08-27,13.423000000000004
MAC002851,2012-08-28,22.772000099999996
MAC002851,2012-08-29,16.858
MAC002851,2012-08-30,13.887000000000002
MAC002851,2012-08-31,19.444000000000003
MAC002851,2012-09-01,13.401
MAC002851,2012-09-02,18.259
MAC002851,2012-09-03,15.503999999999996
MAC002851,2012-09-04,17.897999999999996
MAC002851,2012-09-05,13.525
MAC002851,2012-09-06,12.722
MAC002851,2012-09-07,14.219000000000005
MAC002851,2012-09-08,18.442
MAC002851,2012-09-09,18.789
MAC002851,2012-09-10,11.972
MAC002851,2012-09-11,18.632999900000005
MAC002851,2012-09-12,15.993
MAC002851,2012-09-13,13.643999999999998
MAC002851,2012-09-14,12.457000000000004
MAC002851,2012-09-15,25.157000000000004
MAC002851,2012-09-16,19.555000000000003
MAC002851,2012-09-17,16.049999999999997
MAC002851,2012-09-18,20.533
MAC002851,2012-09-19,17.85099989999999
MAC002851,2012-09-20,16.935999999999996
MAC002851,2012-09-21,18.296000000000003
MAC002851,2012-09-22,9.541
MAC002851,2012-09-23,7.810999999999997
MAC002851,2012-09-24,8.014
MAC002851,2012-09-25,16.338
MAC002851,2012-09-26,11.003
MAC002851,2012-09-27,17.443999899999994
MAC002851,2012-09-28,9.992
MAC002851,2012-09-29,9.053999999999998
MAC002851,2012-09-30,14.61
MAC002851,2012-10-01,20.2820001
MAC002851,2012-10-02,27.299999999999997
MAC002851,2012-10-03,23.586000099999993
MAC002851,2012-10-04,19.4910001
MAC002851,2012-10-05,23.3380001
MAC002851,2012-10-06,19.146000000000004
MAC002851,2012-10-07,24.46499990000001
MAC002851,2012-10-08,19.055
MAC002851,2012-10-09,26.060000100000003
MAC002851,2012-10-10,17.143000000000004
MAC002851,2012-10-11,18.4759999
MAC002851,2012-10-12,19.693999800000004
MAC002851,2012-10-13,19.032
MAC002851,2012-10-14,20.135999999999996
MAC002851,2012-10-15,21.7269999
MAC002851,2012-10-16,24.2199999
MAC002851,2012-10-17,16.875999999999994
MAC002851,2012-10-18,17.369999999999997
MAC002851,2012-10-19,18.426
MAC002851,2012-10-20,21.958999999999996
MAC002851,2012-10-21,21.185
MAC002851,2012-10-22,17.797000099999998
MAC002851,2012-10-23,22.5100001
MAC002851,2012-10-24,19.394
MAC002851,2012-10-25,20.305000099999997
MAC002851,2012-10-26,16.157999999999998
MAC002851,2012-10-27,15.942999999999998
MAC002851,2012-10-28,16.525000000000002
MAC002851,2012-10-29,23.013
MAC002851,2012-10-30,19.544000000000004
MAC002851,2012-10-31,22.448
MAC002851,2012-11-01,27.77999990000001
MAC002851,2012-11-02,19.841999999999995
MAC002851,2012-11-03,23.566000000000003
MAC002851,2012-11-04,21.764000200000005
MAC002851,2012-11-05,17.299999999999994
MAC002851,2012-11-06,26.154
MAC002851,2012-11-07,23.258999999999997
MAC002851,2012-11-08,19.837000099999997
MAC002851,2012-11-09,16.834
MAC002851,2012-11-10,14.219
MAC002851,2012-11-11,15.904
MAC002851,2012-11-12,19.145999899999996
MAC002851,2012-11-13,20.802999899999996
MAC002851,2012-11-14,17.800000100000002
MAC002851,2012-11-15,19.024000099999995
MAC002851,2012-11-16,16.180999999999997
MAC002851,2012-11-17,23.0189999
MAC002851,2012-11-18,26.96000000000001
MAC002851,2012-11-19,18.752
MAC002851,2012-11-20,24.938000099999996
MAC002851,2012-11-21,20.576
MAC002851,2012-11-22,21.8640001
MAC002851,2012-11-23,27.454999999999995
MAC002851,2012-11-24,26.061
MAC002851,2012-11-25,19.427
MAC002851,2012-11-26,18.663000000000004
MAC002851,2012-11-27,24.9909999
MAC002851,2012-11-28,16.875000000000004
MAC002851,2012-11-29,17.911999999999995
MAC002851,2012-11-30,22.330000199999997
MAC002851,2012-12-01,33.678000299999994
MAC002851,2012-12-02,26.27199999999999
MAC002851,2012-12-03,31.319
MAC002851,2012-12-04,27.986999999999995
MAC002851,2012-12-05,23.55700000000001
MAC002851,2012-12-06,23.5719999
MAC002851,2012-12-07,23.6479999
MAC002851,2012-12-08,46.7839996
MAC002851,2012-12-09,50.832999699999995
MAC002851,2012-12-10,40.1019999
MAC002851,2012-12-11,41.62300019999999
MAC002851,2012-12-12,40.3589999
MAC002851,2012-12-13,36.5759997
MAC002851,2012-12-14,34.51600009999999
MAC002851,2012-12-15,38.15500019999999
MAC002851,2012-12-16,26.7179999
MAC002851,2012-12-17,33.137000199999996
MAC002851,2012-12-18,27.5430002
MAC002851,2012-12-19,30.090999899999993
MAC002851,2012-12-20,26.4289999
MAC002851,2012-12-21,27.9810002
MAC002851,2012-12-22,19.3410001
MAC002851,2012-12-23,13.967999999999998
MAC002851,2012-12-24,13.885999999999996
MAC002851,2012-12-25,15.100000000000003
MAC002851,2012-12-26,26.930000000000003
MAC002851,2012-12-27,20.1740001
MAC002851,2012-12-28,16.723000000000003
MAC002851,2012-12-29,15.175
MAC002851,2012-12-30,15.015000000000004
MAC002851,2012-12-31,15.109000000000002
MAC002851,2013-01-01,15.068
MAC002851,2013-01-02,15.076000000000004
MAC002851,2013-01-03,27.726999900000003
MAC002851,2013-01-04,26.62699989999999
MAC002851,2013-01-05,31.879
MAC002851,2013-01-06,40.5389998
MAC002851,2013-01-07,28.5419997
MAC002851,2013-01-08,25.860999999999997
MAC002851,2013-01-09,24.9669999
MAC002851,2013-01-10,20.387000000000004
MAC002851,2013-01-11,19.93
MAC002851,2013-01-12,26.995999899999997
MAC002851,2013-01-13,40.64899990000001
MAC002851,2013-01-14,39.074000100000006
MAC002851,2013-01-15,41.1860001
MAC002851,2013-01-16,38.51400000000001
MAC002851,2013-01-17,41.09300010000001
MAC002851,2013-01-18,39.6890001
MAC002851,2013-01-19,46.575000200000005
MAC002851,2013-01-20,43.19099980000001
MAC002851,2013-01-21,42.0429997
MAC002851,2013-01-22,44.16100000000001
MAC002851,2013-01-23,39.1739998
MAC002851,2013-01-24,44.60699990000002
MAC002851,2013-01-25,36.623999999999995
MAC002851,2013-01-26,35.16700029999999
MAC002851,2013-01-27,38.10500019999999
MAC002851,2013-01-28,33.1360001
MAC002851,2013-01-29,28.1200001
MAC002851,2013-01-30,26.9679998
MAC002851,2013-01-31,27.5880003
MAC002851,2013-02-01,24.373999900000005
MAC002851,2013-02-02,36.14100019999999
MAC002851,2013-02-03,46.25999980000001
MAC002851,2013-02-04,37.82700019999999
MAC002851,2013-02-05,38.6120001
MAC002851,2013-02-06,32.565
MAC002851,2013-02-07,26.300000199999996
MAC002851,2013-02-08,24.7970001
MAC002851,2013-02-09,33.29500010000001
MAC002851,2013-02-10,38.05399999999999
MAC002851,2013-02-11,28.612999799999994
MAC002851,2013-02-12,30.5770001
MAC002851,2013-02-13,32.6060001
MAC002851,2013-02-14,28.608000000000004
MAC002851,2013-02-15,31.455999699999996
MAC002851,2013-02-16,30.587999700000005
MAC002851,2013-02-17,32.356999800000004
MAC002851,2013-02-18,31.4110001
MAC002851,2013-02-19,31.4050001
MAC002851,2013-02-20,24.93100010000001
MAC002851,2013-02-21,27.6040001
MAC002851,2013-02-22,27.293000000000003
MAC002851,2013-02-23,24.781
MAC002851,2013-02-24,27.9409999
MAC002851,2013-02-25,34.5189999
MAC002851,2013-02-26,35.5879999
MAC002851,2013-02-27,30.129000000000005
MAC002851,2013-02-28,30.6820001
MAC002851,2013-03-01,26.972
MAC002851,2013-03-02,41.315999700000006
MAC002851,2013-03-03,49.597999900000005
MAC002851,2013-03-04,31.541
MAC002851,2013-03-05,35.93600010000001
MAC002851,2013-03-06,30.900000199999997
MAC002851,2013-03-07,26.860000000000003
MAC002851,2013-03-08,25.7030002
MAC002851,2013-03-09,29.696
MAC002851,2013-03-10,38.948000400000005
MAC002851,2013-03-11,36.8139999
MAC002851,2013-03-12,41.2450001
MAC002851,2013-03-13,25.765000299999993
MAC002851,2013-03-14,26.1339999
MAC002851,2013-03-15,28.797000200000003
MAC002851,2013-03-16,37.27900000000001
MAC002851,2013-03-17,49.3880004
MAC002851,2013-03-18,39.93999989999999
MAC002851,2013-03-19,27.267000100000004
MAC002851,2013-03-20,25.0719998
MAC002851,2013-03-21,26.209000000000003
MAC002851,2013-03-22,27.4760002
MAC002851,2013-03-23,43.7949999
MAC002851,2013-03-24,55.758000599999995
MAC002851,2013-03-25,49.1130003
MAC002851,2013-03-26,52.37600020000001
MAC002851,2013-03-27,15.145
MAC002851,2013-03-28,13.704
MAC002851,2013-03-29,13.727
MAC002851,2013-03-30,13.602
MAC002851,2013-03-31,13.441999999999998
MAC002851,2013-04-01,13.464
MAC002851,2013-04-02,18.613
MAC002851,2013-04-03,13.443
MAC002851,2013-04-04,13.377
MAC002851,2013-04-05,13.284
MAC002851,2013-04-06,13.49
MAC002851,2013-04-07,24.961
MAC002851,2013-04-08,28.0889999
MAC002851,2013-04-09,31.103
MAC002851,2013-04-10,31.84600009999999
MAC002851,2013-04-11,27.529000199999995
MAC002851,2013-04-12,27.5389999
MAC002851,2013-04-13,27.806000200000003
MAC002851,2013-04-14,33.82599990000001
MAC002851,2013-04-15,31.3829998
MAC002851,2013-04-16,24.871000100000003
MAC002851,2013-04-17,19.891
MAC002851,2013-04-18,19.414
MAC002851,2013-04-19,19.502
MAC002851,2013-04-20,24.674999999999997
MAC002851,2013-04-21,23.5020001
MAC002851,2013-04-22,23.308999999999997
MAC002851,2013-04-23,25.756999900000004
MAC002851,2013-04-24,18.542
MAC002851,2013-04-25,20.7670002
MAC002851,2013-04-26,25.7619999
MAC002851,2013-04-27,25.984
MAC002851,2013-04-28,22.9199999
MAC002851,2013-04-29,22.564999900000004
MAC002851,2013-04-30,24.040000000000003
MAC002851,2013-05-01,21.732000099999997
MAC002851,2013-05-02,19.882999799999997
MAC002851,2013-05-03,22.786
MAC002851,2013-05-04,20.923
MAC002851,2013-05-05,20.880000000000003
MAC002851,2013-05-06,26.104000000000003
MAC002851,2013-05-07,21.773000000000003
MAC002851,2013-05-08,19.356
MAC002851,2013-05-09,18.205
MAC002851,2013-05-10,19.334000100000008
MAC002851,2013-05-11,15.807
MAC002851,2013-05-12,19.132
MAC002851,2013-05-13,23.581000200000005
MAC002851,2013-05-14,24.0429999
MAC002851,2013-05-15,20.28
MAC002851,2013-05-16,21.508999899999996
MAC002851,2013-05-17,20.7319999
MAC002851,2013-05-18,26.065000000000012
MAC002851,2013-05-19,32.72600010000001
MAC002851,2013-05-20,32.1079997
MAC002851,2013-05-21,34.7500001
MAC002851,2013-05-22,20.232999999999997
MAC002851,2013-05-23,22.274
MAC002851,2013-05-24,18.093000000000004
MAC002851,2013-05-25,17.688
MAC002851,2013-05-26,19.196999999999996
MAC002851,2013-05-27,25.272
MAC002851,2013-05-28,26.644
MAC002851,2013-05-29,23.336999999999996
MAC002851,2013-05-30,19.302000000000003
MAC002851,2013-05-31,18.786
MAC002851,2013-06-01,23.313
MAC002851,2013-06-02,21.587999999999997
MAC002851,2013-06-03,22.2790001
MAC002851,2013-06-04,27.787999999999997
MAC002851,2013-06-05,19.65500000000001
MAC002851,2013-06-06,19.540999900000003
MAC002851,2013-06-07,19.681
MAC002851,2013-06-08,23.248000000000005
MAC002851,2013-06-09,26.99499990000001
MAC002851,2013-06-10,21.796999999999997
MAC002851,2013-06-11,20.926999999999996
MAC002851,2013-06-12,19.222
MAC002851,2013-06-13,19.917000000000005
MAC002851,2013-06-14,19.135
MAC002851,2013-06-15,22.500000000000004
MAC002851,2013-06-16,20.8009999
MAC002851,2013-06-17,21.823000000000004
MAC002851,2013-06-18,23.181
MAC002851,2013-06-19,28.386000099999993
MAC002851,2013-06-20,18.539
MAC002851,2013-06-21,18.269
MAC002851,2013-06-22,16.009999999999998
MAC002851,2013-06-23,20.230999900000008
MAC002851,2013-06-24,22.567000000000004
MAC002851,2013-06-25,16.56
MAC002851,2013-06-26,13.134
MAC002851,2013-06-27,14.179
MAC002851,2013-06-28,14.305999999999996
MAC002851,2013-06-29,12.205
MAC002851,2013-06-30,19.649
MAC002851,2013-07-01,17.365000000000006
MAC002851,2013-07-02,18.115
MAC002851,2013-07-03,19.56400000000001
MAC002851,2013-07-04,13.598
MAC002851,2013-07-05,14.834000000000003
MAC002851,2013-07-06,16.061
MAC002851,2013-07-07,31.5079998
MAC002851,2013-07-08,25.232999999999993
MAC002851,2013-07-09,27.19400000000001
MAC002851,2013-07-10,14.374
MAC002851,2013-07-11,13.649
MAC002851,2013-07-12,12.91
MAC002851,2013-07-13,8.568999999999999
MAC002851,2013-07-14,8.090000000000002
MAC002851,2013-07-15,8.552000000000001
MAC002851,2013-07-16,12.234000000000002
MAC002851,2013-07-17,10.001
MAC002851,2013-07-18,9.391
MAC002851,2013-07-19,9.182000000000002
MAC002851,2013-07-20,9.009000000000002
MAC002851,2013-07-21,8.951999999999998
MAC002851,2013-07-22,9.174
MAC002851,2013-07-23,11.594999999999995
MAC002851,2013-07-24,9.180999999999996
MAC002851,2013-07-25,9.310000000000002
MAC002851,2013-07-26,9.098
MAC002851,2013-07-27,9.045
MAC002851,2013-07-28,12.57
MAC002851,2013-07-29,14.393
MAC002851,2013-07-30,16.552
MAC002851,2013-07-31,13.123
MAC002851,2013-08-01,14.053000000000004
MAC002851,2013-08-02,13.495
MAC002851,2013-08-03,16.568000000000005
MAC002851,2013-08-04,18.41399999999999
MAC002851,2013-08-05,14.707
MAC002851,2013-08-06,19.255000000000003
MAC002851,2013-08-07,15.089
MAC002851,2013-08-08,14.991
MAC002851,2013-08-09,16.083
MAC002851,2013-08-10,20.617
MAC002851,2013-08-11,21.5660001
MAC002851,2013-08-12,19.509
MAC002851,2013-08-13,23.629000200000004
MAC002851,2013-08-14,15.664999899999998
MAC002851,2013-08-15,16.968999999999998
MAC002851,2013-08-16,16.748
MAC002851,2013-08-17,18.571000000000005
MAC002851,2013-08-18,23.398
MAC002851,2013-08-19,22.078999999999994
MAC002851,2013-08-20,26.912999899999996
MAC002851,2013-08-21,18.796999999999997
MAC002851,2013-08-22,18.2390001
MAC002851,2013-08-23,13.164
MAC002851,2013-08-24,10.765999999999998
MAC002851,2013-08-25,11.123
MAC002851,2013-08-26,16.839000000000006
MAC002851,2013-08-27,19.0770001
MAC002851,2013-08-28,13.328
MAC002851,2013-08-29,13.941
MAC002851,2013-08-30,17.468999999999998
MAC002851,2013-08-31,17.496000000000006
MAC002851,2013-09-01,19.870999999999995
MAC002851,2013-09-02,17.541000000000004
MAC002851,2013-09-03,25.9370001
MAC002851,2013-09-04,19.064000000000004
MAC002851,2013-09-05,20.638
MAC002851,2013-09-06,17.095000000000002
MAC002851,2013-09-07,16.574
MAC002851,2013-09-08,16.773
MAC002851,2013-09-09,14.490999999999998
MAC002851,2013-09-10,20.527
MAC002851,2013-09-11,14.097000000000005
MAC002851,2013-09-12,15.2569999
MAC002851,2013-09-13,19.276
MAC002851,2013-09-14,17.826999999999998
MAC002851,2013-09-15,21.224000000000004
MAC002851,2013-09-16,14.333
MAC002851,2013-09-17,18.48899999999999
MAC002851,2013-09-18,14.496
MAC002851,2013-09-19,16.425999900000004
MAC002851,2013-09-20,16.138
MAC002851,2013-09-21,13.139
MAC002851,2013-09-22,9.489
MAC002851,2013-09-23,9.464000000000002
MAC002851,2013-09-24,13.336999999999994
MAC002851,2013-09-25,9.523
MAC002851,2013-09-26,9.545
MAC002851,2013-09-27,9.476
MAC002851,2013-09-28,9.516
MAC002851,2013-09-29,9.468
MAC002851,2013-09-30,18.701
MAC002851,2013-10-01,23.072000000000003
MAC002851,2013-10-02,17.472000000000005
MAC002851,2013-10-03,17.016000000000002
MAC002851,2013-10-04,15.002
MAC002851,2013-10-05,15.105000000000002
MAC002851,2013-10-06,18.860000000000003
MAC002851,2013-10-07,13.662
MAC002851,2013-10-08,16.915000000000003
MAC002851,2013-10-09,13.491
MAC002851,2013-10-10,13.785
MAC002851,2013-10-11,18.757
MAC002851,2013-10-12,17.468
MAC002851,2013-10-13,25.1320002
MAC002851,2013-10-14,16.929999999999996
MAC002851,2013-10-15,19.303000099999995
MAC002851,2013-10-16,14.618999999999998
MAC002851,2013-10-17,14.611999999999998
MAC002851,2013-10-18,15.439
MAC002851,2013-10-19,15.664000000000003
MAC002851,2013-10-20,16.054000000000002
MAC002851,2013-10-21,12.509
MAC002851,2013-10-22,14.320999900000002
MAC002851,2013-10-23,10.27
MAC002851,2013-10-24,11.773
MAC002851,2013-10-25,13.877999999999998
MAC002851,2013-10-26,14.175999999999997
MAC002851,2013-10-27,15.173000000000002
MAC002851,2013-10-28,13.755999999999998
MAC002851,2013-10-29,21.639000000000003
MAC002851,2013-10-30,19.01
MAC002851,2013-10-31,20.013
MAC002851,2013-11-01,28.493000099999996
MAC002851,2013-11-02,23.838
MAC002851,2013-11-03,22.518000000000004
MAC002851,2013-11-04,25.5
MAC002851,2013-11-05,29.078999900000007
MAC002851,2013-11-06,21.3830002
MAC002851,2013-11-07,22.4039999
MAC002851,2013-11-08,18.647
MAC002851,2013-11-09,23.9929999
MAC002851,2013-11-10,24.295
MAC002851,2013-11-11,19.679
MAC002851,2013-11-12,32.6850002
MAC002851,2013-11-13,17.108
MAC002851,2013-11-14,29.5439999
MAC002851,2013-11-15,21.80700000000001
MAC002851,2013-11-16,16.878999999999998
MAC002851,2013-11-17,23.1769999
MAC002851,2013-11-18,25.44800000000001
MAC002851,2013-11-19,26.573
MAC002851,2013-11-20,30.2229998
MAC002851,2013-11-21,30.981000099999996
MAC002851,2013-11-22,24.0080002
MAC002851,2013-11-23,23.1139998
MAC002851,2013-11-24,25.739000000000008
MAC002851,2013-11-25,29.521999800000007
MAC002851,2013-11-26,28.324
MAC002851,2013-11-27,24.1239999
MAC002851,2013-11-28,26.57900009999999
MAC002851,2013-11-29,22.758000100000004
MAC002851,2013-11-30,29.461
MAC002851,2013-12-01,32.8539997
MAC002851,2013-12-02,30.1860001
MAC002851,2013-12-03,28.038
MAC002851,2013-12-04,27.773000099999997
MAC002851,2013-12-05,26.201000000000004
MAC002851,2013-12-06,27.4969999
MAC002851,2013-12-07,28.757999700000003
MAC002851,2013-12-08,31.34699999999999
MAC002851,2013-12-09,26.792000099999996
MAC002851,2013-12-10,35.79699919999999
MAC002851,2013-12-11,23.0260002
